route,date,daytype,rides
J14,01/28/2024,U,2094
J14,01/29/2024,W,5394
J14,01/30/2024,W,5680
J14,01/31/2024,W,5967
X4,01/02/2024,W,1986
X4,01/03/2024,W,1909
X4,01/04/2024,W,2063
X4,01/05/2024,W,1892
X4,01/08/2024,W,2826
X4,01/09/2024,W,2343
X4,01/10/2024,W,2650
X4,01/11/2024,W,2676
X4,01/12/2024,W,1398
X4,01/15/2024,W,776
X4,01/16/2024,W,1217
X4,01/17/2024,W,2031
X4,01/18/2024,W,2268
X4,01/19/2024,W,2067
X4,01/22/2024,W,2443
X4,01/23/2024,W,2347
X4,01/24/2024,W,2604
X4,01/25/2024,W,2890
X4,01/26/2024,W,2589
X4,01/29/2024,W,2849
X4,01/30/2024,W,2764
X4,01/31/2024,W,2836
X49,01/02/2024,W,2560
X49,01/03/2024,W,2776
X49,01/04/2024,W,3097
X49,01/05/2024,W,2908
X49,01/08/2024,W,4724
X49,01/09/2024,W,4099
X49,01/10/2024,W,4989
X49,01/11/2024,W,5259
X49,01/12/2024,W,3086
X49,01/15/2024,W,1463
X49,01/16/2024,W,1819
X49,01/17/2024,W,4138
X49,01/18/2024,W,4353
X49,01/19/2024,W,4687
X49,01/22/2024,W,4113
X49,01/23/2024,W,5084
X49,01/24/2024,W,4555
X49,01/25/2024,W,5070
X49,01/26/2024,W,4690
X49,01/29/2024,W,5271
X49,01/30/2024,W,5221
X49,01/31/2024,W,4715
X9,01/02/2024,W,4143
X9,01/03/2024,W,4351
X9,01/04/2024,W,4522
X9,01/05/2024,W,4381
X9,01/08/2024,W,5508
X9,01/09/2024,W,5364
X9,01/10/2024,W,6001
X9,01/11/2024,W,6144
X9,01/12/2024,W,3314
X9,01/15/2024,W,1887
X9,01/16/2024,W,2654
X9,01/17/2024,W,5313
X9,01/18/2024,W,5431
X9,01/19/2024,W,5534
X9,01/22/2024,W,5965
X9,01/23/2024,W,5080
X9,01/24/2024,W,6124
X9,01/25/2024,W,6467
X9,01/26/2024,W,5713
X9,01/29/2024,W,6031
X9,01/30/2024,W,6151
X9,01/31/2024,W,6229
1,02/01/2024,W,1292
1,02/02/2024,W,852
1,02/05/2024,W,1076
1,02/06/2024,W,1316
1,02/07/2024,W,1299
1,02/08/2024,W,1077
1,02/09/2024,W,734
1,02/12/2024,W,920
1,02/13/2024,W,1361
1,02/14/2024,W,1453
1,02/15/2024,W,1193
1,02/16/2024,W,776
1,02/19/2024,W,674
1,02/20/2024,W,1317
1,02/21/2024,W,1282
1,02/22/2024,W,1310
1,02/23/2024,W,817
1,02/26/2024,W,991
1,02/27/2024,W,1254
1,02/28/2024,W,1324
1,02/29/2024,W,1220
100,02/01/2024,W,445
100,02/02/2024,W,367
100,02/05/2024,W,439
100,02/06/2024,W,508
100,02/07/2024,W,577
100,02/08/2024,W,373
100,02/09/2024,W,307
100,02/12/2024,W,438
100,02/13/2024,W,496
100,02/14/2024,W,552
100,02/15/2024,W,400
100,02/16/2024,W,363
100,02/19/2024,W,240
100,02/20/2024,W,553
100,02/21/2024,W,436
100,02/22/2024,W,418
100,02/23/2024,W,391
100,02/26/2024,W,443
100,02/27/2024,W,459
100,02/28/2024,W,422
100,02/29/2024,W,411
1001,02/01/2024,W,26
1001,02/02/2024,W,84
1001,02/03/2024,A,4
1001,02/05/2024,W,2
1001,02/06/2024,W,12
1001,02/07/2024,W,112
1001,02/08/2024,W,74
1001,02/09/2024,W,13
1001,02/10/2024,A,138
1001,02/11/2024,U,44
1001,02/12/2024,W,68
1001,02/13/2024,W,46
1001,02/14/2024,W,16
1001,02/15/2024,W,11
1001,02/16/2024,W,42
1001,02/17/2024,A,44
1001,02/18/2024,U,35
1001,02/19/2024,W,9
1001,02/20/2024,W,32
1001,02/21/2024,W,14
1001,02/22/2024,W,9
1001,02/23/2024,W,41
1001,02/24/2024,A,6
1001,02/25/2024,U,21
1001,02/26/2024,W,1
1001,02/27/2024,W,5
1001,02/28/2024,W,21
1001,02/29/2024,W,9
103,02/01/2024,W,1510
103,02/02/2024,W,1498
103,02/03/2024,A,865
103,02/04/2024,U,700
103,02/05/2024,W,1412
103,02/06/2024,W,1352
103,02/07/2024,W,3666
103,02/08/2024,W,1556
103,02/09/2024,W,1277
103,02/10/2024,A,755
103,02/11/2024,U,564
103,02/12/2024,W,1513
103,02/13/2024,W,1270
103,02/14/2024,W,3731
103,02/15/2024,W,1347
103,02/16/2024,W,1458
103,02/17/2024,A,2207
103,02/18/2024,U,708
103,02/19/2024,W,944
103,02/20/2024,W,1624
103,02/21/2024,W,1504
103,02/22/2024,W,1617
103,02/23/2024,W,1498
103,02/24/2024,A,712
103,02/25/2024,U,1487
103,02/26/2024,W,1527
103,02/27/2024,W,1542
103,02/28/2024,W,1238
103,02/29/2024,W,1505
106,02/01/2024,W,800
106,02/02/2024,W,785
106,02/03/2024,A,287
106,02/04/2024,U,193
106,02/05/2024,W,830
106,02/06/2024,W,782
106,02/07/2024,W,887
106,02/08/2024,W,2597
106,02/09/2024,W,619
106,02/10/2024,A,320
106,02/11/2024,U,211
106,02/12/2024,W,811
106,02/13/2024,W,928
106,02/14/2024,W,855
106,02/15/2024,W,1706
106,02/16/2024,W,764
106,02/17/2024,A,222
106,02/18/2024,U,195
106,02/19/2024,W,387
106,02/20/2024,W,975
106,02/21/2024,W,852
106,02/22/2024,W,964
106,02/23/2024,W,809
106,02/24/2024,A,244
106,02/25/2024,U,183
106,02/26/2024,W,833
106,02/27/2024,W,943
106,02/28/2024,W,781
106,02/29/2024,W,852
108,02/01/2024,W,746
108,02/02/2024,W,745
108,02/05/2024,W,682
108,02/06/2024,W,755
108,02/07/2024,W,644
108,02/08/2024,W,694
108,02/09/2024,W,545
108,02/12/2024,W,556
108,02/13/2024,W,745
108,02/14/2024,W,594
108,02/15/2024,W,841
108,02/16/2024,W,632
108,02/19/2024,W,307
108,02/20/2024,W,727
108,02/21/2024,W,533
108,02/22/2024,W,733
108,02/23/2024,W,633
108,02/26/2024,W,651
108,02/27/2024,W,832
108,02/28/2024,W,708
108,02/29/2024,W,758
11,02/01/2024,W,1473
11,02/02/2024,W,1340
11,02/03/2024,A,664
11,02/04/2024,U,525
11,02/05/2024,W,1675
11,02/06/2024,W,1729
11,02/07/2024,W,1190
11,02/08/2024,W,1560
11,02/09/2024,W,1105
11,02/10/2024,A,661
11,02/11/2024,U,514
11,02/12/2024,W,1357
11,02/13/2024,W,1328
11,02/14/2024,W,1307
11,02/15/2024,W,1311
11,02/16/2024,W,1154
11,02/17/2024,A,605
11,02/18/2024,U,425
11,02/19/2024,W,1064
11,02/20/2024,W,1413
11,02/21/2024,W,1397
11,02/22/2024,W,1491
11,02/23/2024,W,1301
11,02/24/2024,A,655
11,02/25/2024,U,457
11,02/26/2024,W,1584
11,02/27/2024,W,1445
11,02/28/2024,W,1264
11,02/29/2024,W,1641
111,02/01/2024,W,1955
111,02/02/2024,W,2063
111,02/03/2024,A,1200
111,02/04/2024,U,755
111,02/05/2024,W,2122
111,02/06/2024,W,2178
111,02/07/2024,W,2289
111,02/08/2024,W,2226
111,02/09/2024,W,1678
111,02/10/2024,A,1122
111,02/11/2024,U,799
111,02/12/2024,W,1761
111,02/13/2024,W,1967
111,02/14/2024,W,2328
111,02/15/2024,W,2008
111,02/16/2024,W,1884
111,02/17/2024,A,888
111,02/18/2024,U,1081
111,02/19/2024,W,1167
111,02/20/2024,W,1847
111,02/21/2024,W,2160
111,02/22/2024,W,2131
111,02/23/2024,W,1975
111,02/24/2024,A,1275
111,02/25/2024,U,861
111,02/26/2024,W,1871
111,02/27/2024,W,2096
111,02/28/2024,W,2140
111,02/29/2024,W,2310
111A,02/01/2024,W,239
111A,02/02/2024,W,308
111A,02/03/2024,A,161
111A,02/04/2024,U,115
111A,02/05/2024,W,186
111A,02/06/2024,W,177
111A,02/07/2024,W,186
111A,02/08/2024,W,191
111A,02/09/2024,W,231
111A,02/10/2024,A,195
111A,02/11/2024,U,124
111A,02/12/2024,W,203
111A,02/13/2024,W,216
111A,02/14/2024,W,220
111A,02/15/2024,W,198
111A,02/16/2024,W,139
111A,02/17/2024,A,131
111A,02/18/2024,U,164
111A,02/19/2024,W,169
111A,02/20/2024,W,219
111A,02/21/2024,W,211
111A,02/22/2024,W,266
111A,02/23/2024,W,276
111A,02/24/2024,A,164
111A,02/25/2024,U,124
111A,02/26/2024,W,224
111A,02/27/2024,W,108
111A,02/28/2024,W,157
111A,02/29/2024,W,183
112,02/01/2024,W,1453
112,02/02/2024,W,1255
112,02/03/2024,A,493
112,02/04/2024,U,336
112,02/05/2024,W,1174
112,02/06/2024,W,1278
112,02/07/2024,W,1411
112,02/08/2024,W,1100
112,02/09/2024,W,764
112,02/10/2024,A,507
112,02/11/2024,U,313
112,02/12/2024,W,1179
112,02/13/2024,W,1177
112,02/14/2024,W,1427
112,02/15/2024,W,1107
112,02/16/2024,W,1301
112,02/17/2024,A,562
112,02/18/2024,U,300
112,02/19/2024,W,572
112,02/20/2024,W,1535
112,02/21/2024,W,1197
112,02/22/2024,W,2285
112,02/23/2024,W,997
112,02/24/2024,A,510
112,02/25/2024,U,1419
112,02/26/2024,W,1178
112,02/27/2024,W,1680
112,02/28/2024,W,1146
112,02/29/2024,W,1286
115,02/01/2024,W,2185
115,02/02/2024,W,1996
115,02/03/2024,A,1117
115,02/04/2024,U,766
115,02/05/2024,W,2113
115,02/06/2024,W,2021
115,02/07/2024,W,2055
115,02/08/2024,W,1888
115,02/09/2024,W,1885
115,02/10/2024,A,1103
115,02/11/2024,U,851
115,02/12/2024,W,1972
115,02/13/2024,W,2166
115,02/14/2024,W,2080
115,02/15/2024,W,1814
115,02/16/2024,W,1552
115,02/17/2024,A,1092
115,02/18/2024,U,1204
115,02/19/2024,W,1220
115,02/20/2024,W,1730
115,02/21/2024,W,1979
115,02/22/2024,W,2163
115,02/23/2024,W,1869
115,02/24/2024,A,1264
115,02/25/2024,U,870
115,02/26/2024,W,2097
115,02/27/2024,W,2067
115,02/28/2024,W,1917
115,02/29/2024,W,2064
119,02/01/2024,W,2917
119,02/02/2024,W,2778
119,02/03/2024,A,1695
119,02/04/2024,U,1752
119,02/05/2024,W,2712
119,02/06/2024,W,2601
119,02/07/2024,W,2691
119,02/08/2024,W,2581
119,02/09/2024,W,2405
119,02/10/2024,A,1630
119,02/11/2024,U,1401
119,02/12/2024,W,2183
119,02/13/2024,W,2568
119,02/14/2024,W,2666
119,02/15/2024,W,2448
119,02/16/2024,W,2601
119,02/17/2024,A,1712
119,02/18/2024,U,1436
119,02/19/2024,W,2175
119,02/20/2024,W,2758
119,02/21/2024,W,2901
119,02/22/2024,W,2595
119,02/23/2024,W,2445
119,02/24/2024,A,1588
119,02/25/2024,U,1552
119,02/26/2024,W,2894
119,02/27/2024,W,2547
119,02/28/2024,W,2355
119,02/29/2024,W,2404
12,02/01/2024,W,8726
12,02/02/2024,W,7896
12,02/03/2024,A,5946
12,02/04/2024,U,4125
12,02/05/2024,W,8067
12,02/06/2024,W,8287
12,02/07/2024,W,8882
12,02/08/2024,W,8415
12,02/09/2024,W,7607
12,02/10/2024,A,5506
12,02/11/2024,U,4183
12,02/12/2024,W,7482
12,02/13/2024,W,8462
12,02/14/2024,W,8622
12,02/15/2024,W,7675
12,02/16/2024,W,7236
12,02/17/2024,A,5073
12,02/18/2024,U,4309
12,02/19/2024,W,6081
12,02/20/2024,W,8436
12,02/21/2024,W,8588
12,02/22/2024,W,7738
12,02/23/2024,W,7781
12,02/24/2024,A,4938
12,02/25/2024,U,4346
12,02/26/2024,W,7718
12,02/27/2024,W,8401
12,02/28/2024,W,7550
12,02/29/2024,W,8096
120,02/01/2024,W,246
120,02/02/2024,W,157
120,02/05/2024,W,273
120,02/06/2024,W,333
120,02/07/2024,W,297
120,02/08/2024,W,320
120,02/09/2024,W,149
120,02/12/2024,W,266
120,02/13/2024,W,319
120,02/14/2024,W,316
120,02/15/2024,W,312
120,02/16/2024,W,138
120,02/19/2024,W,146
120,02/20/2024,W,330
120,02/21/2024,W,304
120,02/22/2024,W,309
120,02/23/2024,W,157
120,02/26/2024,W,297
120,02/27/2024,W,284
120,02/28/2024,W,329
120,02/29/2024,W,308
121,02/01/2024,W,442
121,02/02/2024,W,231
121,02/05/2024,W,353
121,02/06/2024,W,545
121,02/07/2024,W,504
121,02/08/2024,W,400
121,02/09/2024,W,218
121,02/12/2024,W,294
121,02/13/2024,W,545
121,02/14/2024,W,502
121,02/15/2024,W,421
121,02/16/2024,W,221
121,02/19/2024,W,219
121,02/20/2024,W,519
121,02/21/2024,W,478
121,02/22/2024,W,436
121,02/23/2024,W,236
121,02/26/2024,W,365
121,02/27/2024,W,496
121,02/28/2024,W,490
121,02/29/2024,W,424
124,02/01/2024,W,804
124,02/02/2024,W,726
124,02/03/2024,A,865
124,02/04/2024,U,526
124,02/05/2024,W,521
124,02/06/2024,W,738
124,02/07/2024,W,770
124,02/08/2024,W,781
124,02/09/2024,W,724
124,02/10/2024,A,1300
124,02/11/2024,U,453
124,02/12/2024,W,565
124,02/13/2024,W,749
124,02/14/2024,W,952
124,02/15/2024,W,858
124,02/16/2024,W,716
124,02/17/2024,A,744
124,02/18/2024,U,518
124,02/19/2024,W,529
124,02/20/2024,W,778
124,02/21/2024,W,802
124,02/22/2024,W,835
124,02/23/2024,W,726
124,02/24/2024,A,908
124,02/25/2024,U,603
124,02/26/2024,W,686
124,02/27/2024,W,816
124,02/28/2024,W,781
124,02/29/2024,W,805
125,02/01/2024,W,624
125,02/02/2024,W,373
125,02/05/2024,W,505
125,02/06/2024,W,674
125,02/07/2024,W,689
125,02/08/2024,W,609
125,02/09/2024,W,417
125,02/12/2024,W,500
125,02/13/2024,W,666
125,02/14/2024,W,697
125,02/15/2024,W,645
125,02/16/2024,W,447
125,02/19/2024,W,272
125,02/20/2024,W,655
125,02/21/2024,W,741
125,02/22/2024,W,630
125,02/23/2024,W,441
125,02/26/2024,W,456
125,02/27/2024,W,608
125,02/28/2024,W,671
125,02/29/2024,W,655
126,02/01/2024,W,3497
126,02/02/2024,W,3399
126,02/03/2024,A,2118
126,02/04/2024,U,1778
126,02/05/2024,W,3861
126,02/06/2024,W,3986
126,02/07/2024,W,3667
126,02/08/2024,W,3881
126,02/09/2024,W,3121
126,02/10/2024,A,2103
126,02/11/2024,U,1607
126,02/12/2024,W,3533
126,02/13/2024,W,3766
126,02/14/2024,W,3925
126,02/15/2024,W,3442
126,02/16/2024,W,3015
126,02/17/2024,A,1892
126,02/18/2024,U,1610
126,02/19/2024,W,2116
126,02/20/2024,W,3867
126,02/21/2024,W,3811
126,02/22/2024,W,3693
126,02/23/2024,W,3366
126,02/24/2024,A,1721
126,02/25/2024,U,1316
126,02/26/2024,W,3525
126,02/27/2024,W,3777
126,02/28/2024,W,3599
126,02/29/2024,W,3996
130,02/12/2024,W,323
130,02/13/2024,W,284
130,02/14/2024,W,180
130,02/15/2024,W,323
130,02/16/2024,W,371
134,02/01/2024,W,1763
134,02/02/2024,W,621
134,02/05/2024,W,1230
134,02/06/2024,W,1816
134,02/07/2024,W,1778
134,02/08/2024,W,1741
134,02/09/2024,W,575
134,02/12/2024,W,1077
134,02/13/2024,W,2002
134,02/14/2024,W,1772
134,02/15/2024,W,1759
134,02/16/2024,W,635
134,02/19/2024,W,610
134,02/20/2024,W,2062
134,02/21/2024,W,1777
134,02/22/2024,W,1889
134,02/23/2024,W,723
134,02/26/2024,W,1374
134,02/27/2024,W,2093
134,02/28/2024,W,1887
134,02/29/2024,W,1882
135,02/01/2024,W,1797
135,02/02/2024,W,872
135,02/05/2024,W,1523
135,02/06/2024,W,2104
135,02/07/2024,W,2047
135,02/08/2024,W,1852
135,02/09/2024,W,757
135,02/12/2024,W,1212
135,02/13/2024,W,2103
135,02/14/2024,W,1996
135,02/15/2024,W,1879
135,02/16/2024,W,861
135,02/19/2024,W,641
135,02/20/2024,W,2124
135,02/21/2024,W,2342
135,02/22/2024,W,1876
135,02/23/2024,W,813
135,02/26/2024,W,1385
135,02/27/2024,W,1919
135,02/28/2024,W,2143
135,02/29/2024,W,1908
136,02/01/2024,W,1045
136,02/02/2024,W,523
136,02/05/2024,W,815
136,02/06/2024,W,1327
136,02/07/2024,W,1039
136,02/08/2024,W,986
136,02/09/2024,W,518
136,02/12/2024,W,702
136,02/13/2024,W,1243
136,02/14/2024,W,1149
136,02/15/2024,W,999
136,02/16/2024,W,606
136,02/19/2024,W,379
136,02/20/2024,W,1038
136,02/21/2024,W,1091
136,02/22/2024,W,968
136,02/23/2024,W,627
136,02/26/2024,W,951
136,02/27/2024,W,1173
136,02/28/2024,W,1198
136,02/29/2024,W,1022
143,02/01/2024,W,947
143,02/02/2024,W,558
143,02/05/2024,W,759
143,02/06/2024,W,1083
143,02/07/2024,W,1023
143,02/08/2024,W,948
143,02/09/2024,W,443
143,02/12/2024,W,715
143,02/13/2024,W,968
143,02/14/2024,W,1185
143,02/15/2024,W,995
143,02/16/2024,W,519
143,02/19/2024,W,565
143,02/20/2024,W,1016
143,02/21/2024,W,1084
143,02/22/2024,W,997
143,02/23/2024,W,581
143,02/26/2024,W,821
143,02/27/2024,W,977
143,02/28/2024,W,1033
143,02/29/2024,W,980
146,02/01/2024,W,10053
146,02/02/2024,W,8484
146,02/03/2024,A,8291
146,02/04/2024,U,5945
146,02/05/2024,W,7855
146,02/06/2024,W,9784
146,02/07/2024,W,10649
146,02/08/2024,W,11053
146,02/09/2024,W,9187
146,02/10/2024,A,7739
146,02/11/2024,U,5779
146,02/12/2024,W,7751
146,02/13/2024,W,10610
146,02/14/2024,W,10196
146,02/15/2024,W,9032
146,02/16/2024,W,9653
146,02/17/2024,A,7989
146,02/18/2024,U,6699
146,02/19/2024,W,7664
146,02/20/2024,W,10109
146,02/21/2024,W,10216
146,02/22/2024,W,10907
146,02/23/2024,W,9875
146,02/24/2024,A,7392
146,02/25/2024,U,6349
146,02/26/2024,W,8357
146,02/27/2024,W,10486
146,02/28/2024,W,10741
146,02/29/2024,W,11015
147,02/01/2024,W,8741
147,02/02/2024,W,7625
147,02/03/2024,A,6724
147,02/04/2024,U,5619
147,02/05/2024,W,8036
147,02/06/2024,W,8746
147,02/07/2024,W,9007
147,02/08/2024,W,9426
147,02/09/2024,W,8731
147,02/10/2024,A,7292
147,02/11/2024,U,5231
147,02/12/2024,W,8081
147,02/13/2024,W,9131
147,02/14/2024,W,8763
147,02/15/2024,W,8663
147,02/16/2024,W,8331
147,02/17/2024,A,6649
147,02/18/2024,U,5764
147,02/19/2024,W,7466
147,02/20/2024,W,9468
147,02/21/2024,W,9339
147,02/22/2024,W,9869
147,02/23/2024,W,8509
147,02/24/2024,A,7060
147,02/25/2024,U,6038
147,02/26/2024,W,8306
147,02/27/2024,W,9934
147,02/28/2024,W,8670
147,02/29/2024,W,9880
148,02/01/2024,W,1622
148,02/02/2024,W,1009
148,02/05/2024,W,1284
148,02/06/2024,W,1521
148,02/07/2024,W,1631
148,02/08/2024,W,1393
148,02/09/2024,W,1051
148,02/12/2024,W,1297
148,02/13/2024,W,1439
148,02/14/2024,W,1810
148,02/15/2024,W,1579
148,02/16/2024,W,1200
148,02/19/2024,W,941
148,02/20/2024,W,1592
148,02/21/2024,W,1628
148,02/22/2024,W,1489
148,02/23/2024,W,1138
148,02/26/2024,W,1269
148,02/27/2024,W,1589
148,02/28/2024,W,1420
148,02/29/2024,W,1590
15,02/01/2024,W,4266
15,02/02/2024,W,4598
15,02/03/2024,A,3196
15,02/04/2024,U,2219
15,02/05/2024,W,4860
15,02/06/2024,W,4310
15,02/07/2024,W,4461
15,02/08/2024,W,4205
15,02/09/2024,W,3723
15,02/10/2024,A,3327
15,02/11/2024,U,2086
15,02/12/2024,W,3988
15,02/13/2024,W,4799
15,02/14/2024,W,4421
15,02/15/2024,W,4139
15,02/16/2024,W,4158
15,02/17/2024,A,2799
15,02/18/2024,U,2244
15,02/19/2024,W,2789
15,02/20/2024,W,4580
15,02/21/2024,W,6776
15,02/22/2024,W,4770
15,02/23/2024,W,4336
15,02/24/2024,A,2869
15,02/25/2024,U,2078
15,02/26/2024,W,4823
15,02/27/2024,W,4639
15,02/28/2024,W,4216
15,02/29/2024,W,4184
151,02/01/2024,W,10826
151,02/02/2024,W,8975
151,02/03/2024,A,9658
151,02/04/2024,U,7080
151,02/05/2024,W,9603
151,02/06/2024,W,11238
151,02/07/2024,W,10474
151,02/08/2024,W,10310
151,02/09/2024,W,10235
151,02/10/2024,A,9877
151,02/11/2024,U,7428
151,02/12/2024,W,9014
151,02/13/2024,W,11049
151,02/14/2024,W,10032
151,02/15/2024,W,9663
151,02/16/2024,W,9490
151,02/17/2024,A,9502
151,02/18/2024,U,7977
151,02/19/2024,W,8974
151,02/20/2024,W,10657
151,02/21/2024,W,10535
151,02/22/2024,W,10475
151,02/23/2024,W,10147
151,02/24/2024,A,9794
151,02/25/2024,U,7742
151,02/26/2024,W,9924
151,02/27/2024,W,11079
151,02/28/2024,W,10524
151,02/29/2024,W,10550
152,02/01/2024,W,7425
152,02/02/2024,W,7197
152,02/03/2024,A,3425
152,02/04/2024,U,2599
152,02/05/2024,W,6914
152,02/06/2024,W,7065
152,02/07/2024,W,7096
152,02/08/2024,W,7292
152,02/09/2024,W,5399
152,02/10/2024,A,3167
152,02/11/2024,U,2508
152,02/12/2024,W,6750
152,02/13/2024,W,7323
152,02/14/2024,W,7146
152,02/15/2024,W,7062
152,02/16/2024,W,6909
152,02/17/2024,A,3009
152,02/18/2024,U,2458
152,02/19/2024,W,4136
152,02/20/2024,W,7213
152,02/21/2024,W,7452
152,02/22/2024,W,7488
152,02/23/2024,W,6961
152,02/24/2024,A,3029
152,02/25/2024,U,2570
152,02/26/2024,W,6924
152,02/27/2024,W,7517
152,02/28/2024,W,7217
152,02/29/2024,W,7494
155,02/01/2024,W,5487
155,02/02/2024,W,5084
155,02/03/2024,A,4220
155,02/04/2024,U,3303
155,02/05/2024,W,5340
155,02/06/2024,W,5109
155,02/07/2024,W,5318
155,02/08/2024,W,5283
155,02/09/2024,W,4783
155,02/10/2024,A,4032
155,02/11/2024,U,3251
155,02/12/2024,W,5059
155,02/13/2024,W,5138
155,02/14/2024,W,5333
155,02/15/2024,W,5282
155,02/16/2024,W,4947
155,02/17/2024,A,3743
155,02/18/2024,U,3294
155,02/19/2024,W,4239
155,02/20/2024,W,5451
155,02/21/2024,W,6298
155,02/22/2024,W,5478
155,02/23/2024,W,4721
155,02/24/2024,A,3910
155,02/25/2024,U,3268
155,02/26/2024,W,5202
155,02/27/2024,W,5224
155,02/28/2024,W,4992
155,02/29/2024,W,5126
156,02/01/2024,W,3512
156,02/02/2024,W,1972
156,02/05/2024,W,2886
156,02/06/2024,W,3695
156,02/07/2024,W,3618
156,02/08/2024,W,3372
156,02/09/2024,W,2055
156,02/12/2024,W,2390
156,02/13/2024,W,3694
156,02/14/2024,W,3862
156,02/15/2024,W,3478
156,02/16/2024,W,1949
156,02/19/2024,W,1856
156,02/20/2024,W,3624
156,02/21/2024,W,3505
156,02/22/2024,W,3251
156,02/23/2024,W,2230
156,02/26/2024,W,2586
156,02/27/2024,W,3657
156,02/28/2024,W,3772
156,02/29/2024,W,3588
157,02/01/2024,W,5916
157,02/02/2024,W,5188
157,02/05/2024,W,5824
157,02/06/2024,W,6100
157,02/07/2024,W,5981
157,02/08/2024,W,5861
157,02/09/2024,W,4966
157,02/12/2024,W,4692
157,02/13/2024,W,6158
157,02/14/2024,W,5769
157,02/15/2024,W,5814
157,02/16/2024,W,4823
157,02/19/2024,W,4465
157,02/20/2024,W,6101
157,02/21/2024,W,5805
157,02/22/2024,W,5801
157,02/23/2024,W,5100
157,02/26/2024,W,5172
157,02/27/2024,W,5735
157,02/28/2024,W,5650
157,02/29/2024,W,5987
165,02/01/2024,W,273
165,02/02/2024,W,219
165,02/05/2024,W,181
165,02/06/2024,W,251
165,02/07/2024,W,189
165,02/08/2024,W,178
165,02/09/2024,W,91
165,02/12/2024,W,231
165,02/13/2024,W,254
165,02/14/2024,W,238
165,02/15/2024,W,210
165,02/16/2024,W,215
165,02/19/2024,W,141
165,02/20/2024,W,217
165,02/21/2024,W,187
165,02/22/2024,W,216
165,02/23/2024,W,182
165,02/26/2024,W,225
165,02/27/2024,W,140
165,02/28/2024,W,179
165,02/29/2024,W,238
169,02/01/2024,W,64
169,02/02/2024,W,107
169,02/03/2024,A,9
169,02/05/2024,W,88
169,02/06/2024,W,137
169,02/07/2024,W,70
169,02/08/2024,W,114
169,02/09/2024,W,96
169,02/10/2024,A,83
169,02/12/2024,W,106
169,02/13/2024,W,113
169,02/14/2024,W,51
169,02/15/2024,W,108
169,02/16/2024,W,110
169,02/19/2024,W,86
169,02/20/2024,W,53
169,02/21/2024,W,182
169,02/22/2024,W,108
169,02/23/2024,W,147
169,02/26/2024,W,172
169,02/27/2024,W,119
169,02/28/2024,W,95
169,02/29/2024,W,107
171,02/01/2024,W,1150
171,02/02/2024,W,481
171,02/03/2024,A,312
171,02/05/2024,W,1188
171,02/06/2024,W,534
171,02/07/2024,W,253
171,02/08/2024,W,898
171,02/09/2024,W,430
171,02/10/2024,A,274
171,02/12/2024,W,788
171,02/13/2024,W,964
171,02/14/2024,W,255
171,02/15/2024,W,1030
171,02/16/2024,W,842
171,02/17/2024,A,291
171,02/19/2024,W,755
171,02/20/2024,W,785
171,02/21/2024,W,539
171,02/22/2024,W,366
171,02/23/2024,W,640
171,02/24/2024,A,261
171,02/26/2024,W,769
171,02/27/2024,W,699
171,02/28/2024,W,633
171,02/29/2024,W,1030
172,02/01/2024,W,1793
172,02/02/2024,W,1671
172,02/03/2024,A,203
172,02/04/2024,U,378
172,02/05/2024,W,1681
172,02/06/2024,W,1826
172,02/07/2024,W,1304
172,02/08/2024,W,1894
172,02/09/2024,W,1233
172,02/10/2024,A,351
172,02/11/2024,U,111
172,02/12/2024,W,1695
172,02/13/2024,W,2315
172,02/14/2024,W,1144
172,02/15/2024,W,1723
172,02/16/2024,W,1216
172,02/17/2024,A,341
172,02/18/2024,U,389
172,02/19/2024,W,1429
172,02/20/2024,W,2090
172,02/21/2024,W,1737
172,02/22/2024,W,1434
172,02/23/2024,W,1274
172,02/24/2024,A,407
172,02/25/2024,U,315
172,02/26/2024,W,1529
172,02/27/2024,W,1738
172,02/28/2024,W,1417
172,02/29/2024,W,2206
18,02/01/2024,W,3307
18,02/02/2024,W,3245
18,02/03/2024,A,2055
18,02/04/2024,U,1605
18,02/05/2024,W,3117
18,02/06/2024,W,3153
18,02/07/2024,W,3372
18,02/08/2024,W,2885
18,02/09/2024,W,3062
18,02/10/2024,A,1946
18,02/11/2024,U,1295
18,02/12/2024,W,2595
18,02/13/2024,W,3454
18,02/14/2024,W,3457
18,02/15/2024,W,2881
18,02/16/2024,W,3008
18,02/17/2024,A,1906
18,02/18/2024,U,1285
18,02/19/2024,W,2674
18,02/20/2024,W,3360
18,02/21/2024,W,3451
18,02/22/2024,W,3142
18,02/23/2024,W,3266
18,02/24/2024,A,1816
18,02/25/2024,U,1361
18,02/26/2024,W,3275
18,02/27/2024,W,3602
18,02/28/2024,W,3006
18,02/29/2024,W,2990
192,02/01/2024,W,442
192,02/02/2024,W,290
192,02/05/2024,W,480
192,02/06/2024,W,496
192,02/07/2024,W,421
192,02/08/2024,W,457
192,02/09/2024,W,361
192,02/12/2024,W,306
192,02/13/2024,W,474
192,02/14/2024,W,438
192,02/15/2024,W,394
192,02/16/2024,W,351
192,02/19/2024,W,395
192,02/20/2024,W,406
192,02/21/2024,W,441
192,02/22/2024,W,441
192,02/23/2024,W,321
192,02/26/2024,W,749
192,02/27/2024,W,582
192,02/28/2024,W,510
192,02/29/2024,W,457
2,02/01/2024,W,1764
